tic,datafqtr,cshoq,cshtrq,capxy,oiadpq,niq,xoprq,teqq,atq,epsfiq,cshoq,cshtrq,capxy,oiadpq,niq,xoprq,teqq,atq,epsfiq,gmrmexpq,gmrmrevq,hbinvfhq,hbinvludq,hbinvtq,hbloq,conm,revtq,sentiment_x,sentiment_y,SALE PRICE,Real GDP SA(billion),M2 SA(billion),M2-M1 Growth Gap(%),M2V,Prime Rate(%)
MMI,2023Q2,38.461,-8.729,38.461,169.788,12514670.0,169.788,12514670.0,663.919,5.469,663.919,5.469,883.513,-10.39,883.513,-10.39,-0.23,-8.729,-0.23,38.461,-8.729,38.461,169.788,12514670.0,169.788,12514670.0,663.919,5.469,663.919,5.469,883.513,-10.39,883.513,-10.39,-0.23
MMI,2023Q3,38.546,-9.24,38.546,174.533,8967463.0,174.533,8967463.0,649.353,7.689,649.353,7.689,882.113,-16.144,882.113,-16.144,-0.24,-9.24,-0.24,38.546,-9.24,38.546,174.533,8967463.0,174.533,8967463.0,649.353,7.689,649.353,7.689,882.113,-16.144,882.113,-16.144,-0.24
MMI,2023Q4,38.412,-10.233,38.412,179.943,8987645.0,179.943,8987645.0,645.274,9.37,645.274,9.37,878.411,-17.015,878.411,-17.015,-0.27,-10.233,-0.27,38.412,-10.233,38.412,179.943,8987645.0,179.943,8987645.0,645.274,9.37,645.274,9.37,878.411,-17.015,878.411,-17.015,-0.27
MMI,2024Q1,38.634,-9.987,38.634,145.604,11763093.0,145.604,11763093.0,625.555,2.639,625.555,2.639,826.651,-19.922,826.651,-19.922,-0.26,-9.987,-0.26,38.634,-9.987,38.634,145.604,11763093.0,145.604,11763093.0,625.555,2.639,625.555,2.639,826.651,-19.922,826.651,-19.922,-0.26
MMI,2024Q2,38.729,-5.538,38.729,163.233,7122466.0,163.233,7122466.0,626.67,4.296,626.67,4.296,825.429,-8.195,825.429,-8.195,-0.14,-5.538,-0.14,38.729,-5.538,38.729,163.233,7122466.0,163.233,7122466.0,626.67,4.296,626.67,4.296,825.429,-8.195,825.429,-8.195,-0.14
MMI,2024Q3,38.824,-5.385,38.824,175.821,6285423.0,175.821,6285423.0,617.728,6.344,617.728,6.344,833.714,-11.86,833.714,-11.86,-0.14,-5.385,-0.14,38.824,-5.385,38.824,175.821,6285423.0,175.821,6285423.0,617.728,6.344,617.728,6.344,833.714,-11.86,833.714,-11.86,-0.14
MMI,2024Q4,38.857,8.548,38.857,228.086,5383206.0,228.086,5383206.0,630.818,6.344,630.818,6.344,869.8,6.704,869.8,6.704,0.22,8.548,0.22,38.857,8.548,38.857,228.086,5383206.0,228.086,5383206.0,630.818,6.344,630.818,6.344,869.8,6.704,869.8,6.704,0.22
MNGGF,2010Q1,3.514,-0.006,3.514,0.006,,0.006,,0.389,0.0,0.389,0.0,0.405,-0.006,0.405,-0.006,0.0,-0.006,0.0,3.514,-0.006,3.514,0.006,,0.006,,0.389,0.0,0.389,0.0,0.405,-0.006,0.405,-0.006,0.0
MNGGF,2010Q2,3.514,-0.011,3.514,0.011,,0.011,,0.378,0.0,0.378,0.0,0.404,-0.011,0.404,-0.011,0.0,-0.011,0.0,3.514,-0.011,3.514,0.011,,0.011,,0.378,0.0,0.378,0.0,0.404,-0.011,0.404,-0.011,0.0
MNGGF,2010Q3,3.514,-0.26,3.514,0.019,,0.019,,0.119,0.0,0.119,0.0,0.304,-0.019,0.304,-0.019,-0.07,-0.26,-0.07,3.514,-0.26,3.514,0.019,,0.019,,0.119,0.0,0.119,0.0,0.304,-0.019,0.304,-0.019,-0.07
MNGGF,2010Q4,2.964,0.029,2.964,0.015,19000.0,0.015,19000.0,0.147,0.0,0.147,0.0,0.157,-0.015,0.157,-0.015,0.01,0.029,0.01,2.964,0.029,2.964,0.015,19000.0,0.015,19000.0,0.147,0.0,0.147,0.0,0.157,-0.015,0.157,-0.015,0.01
MNGGF,2011Q1,14.168,-0.139,14.168,0.158,19000.0,0.158,19000.0,4.47,0.66,4.47,0.66,10.354,-0.159,10.354,-0.159,0.0,-0.139,0.0,14.168,-0.139,14.168,0.158,19000.0,0.158,19000.0,4.47,0.66,4.47,0.66,10.354,-0.159,10.354,-0.159,0.0
MNGGF,2011Q2,30.297,-0.486,30.297,0.593,19000.0,0.593,19000.0,36.239,9.875,36.239,9.875,36.25,-0.585,36.25,-0.585,-0.02,-0.486,-0.02,30.297,-0.486,30.297,0.593,19000.0,0.593,19000.0,36.239,9.875,36.239,9.875,36.25,-0.585,36.25,-0.585,-0.02
MNGGF,2011Q3,30.297,-0.82,30.297,0.957,19000.0,0.957,19000.0,36.159,17.072,36.159,17.072,36.44,-0.585,36.44,-0.585,-0.03,-0.82,-0.03,30.297,-0.82,30.297,0.957,19000.0,0.957,19000.0,36.159,17.072,36.159,17.072,36.44,-0.585,36.44,-0.585,-0.03
MNGGF,2011Q4,34.143,2.794,34.143,2.051,19000.0,2.051,19000.0,53.297,25.092,53.297,25.092,55.337,-2.472,55.337,-2.472,0.11,2.794,0.11,34.143,2.794,34.143,2.051,19000.0,2.051,19000.0,53.297,25.092,53.297,25.092,55.337,-2.472,55.337,-2.472,0.11
MNGGF,2012Q1,34.143,2.794,34.143,2.051,19000.0,2.051,19000.0,53.476,4.64,53.476,4.64,55.783,-2.472,55.783,-2.472,0.11,2.794,0.11,34.143,2.794,34.143,2.051,19000.0,2.051,19000.0,53.476,4.64,53.476,4.64,55.783,-2.472,55.783,-2.472,0.11
MNGGF,2012Q2,34.143,2.794,34.143,2.051,19000.0,2.051,19000.0,52.664,11.03,52.664,11.03,56.058,-2.472,56.058,-2.472,0.11,2.794,0.11,34.143,2.794,34.143,2.051,19000.0,2.051,19000.0,52.664,11.03,52.664,11.03,56.058,-2.472,56.058,-2.472,0.11
MNGGF,2012Q3,34.143,2.794,34.143,2.051,19000.0,2.051,19000.0,50.033,11.057,50.033,11.057,52.049,-2.472,52.049,-2.472,0.11,2.794,0.11,34.143,2.794,34.143,2.051,19000.0,2.051,19000.0,50.033,11.057,50.033,11.057,52.049,-2.472,52.049,-2.472,0.11
MNGGF,2012Q4,34.143,-6.074,34.143,4.006,19000.0,4.006,19000.0,47.304,7.33,47.304,7.33,51.307,-2.56,51.307,-2.56,-0.17,-6.074,-0.17,34.143,-6.074,34.143,4.006,19000.0,4.006,19000.0,47.304,7.33,47.304,7.33,51.307,-2.56,51.307,-2.56,-0.17
MNGGF,2013Q1,34.17,-0.064,34.17,1.347,330567.0,1.347,330567.0,48.321,1.16,48.321,1.16,52.859,-0.956,52.859,-0.956,0.0,-0.064,0.0,34.17,-0.064,34.17,1.347,330567.0,1.347,330567.0,48.321,1.16,48.321,1.16,52.859,-0.956,52.859,-0.956,0.0
MNGGF,2013Q2,34.303,-1.224,34.303,1.532,1086688.0,1.532,1086688.0,47.929,1.314,47.929,1.314,52.443,-1.147,52.443,-1.147,-0.04,-1.224,-0.04,34.303,-1.224,34.303,1.532,1086688.0,1.532,1086688.0,47.929,1.314,47.929,1.314,52.443,-1.147,52.443,-1.147,-0.04
MNGGF,2013Q3,34.303,-0.104,34.303,1.308,782923.0,1.308,782923.0,42.079,1.323,42.079,1.323,47.988,-0.888,47.988,-0.888,0.0,-0.104,0.0,34.303,-0.104,34.303,1.308,782923.0,1.308,782923.0,42.079,1.323,42.079,1.323,47.988,-0.888,47.988,-0.888,0.0
MNGGF,2013Q4,34.303,1.236,34.303,0.641,1207860.0,0.641,1207860.0,45.323,0.847,45.323,0.847,47.291,-0.248,47.291,-0.248,0.04,1.236,0.04,34.303,1.236,34.303,0.641,1207860.0,0.641,1207860.0,45.323,0.847,45.323,0.847,47.291,-0.248,47.291,-0.248,0.04
MNGGF,2014Q1,34.538,0.696,34.538,1.63,1672480.0,1.63,1672480.0,45.428,3.005,45.428,3.005,49.254,-1.029,49.254,-1.029,0.02,0.696,0.02,34.538,0.696,34.538,1.63,1672480.0,1.63,1672480.0,45.428,3.005,45.428,3.005,49.254,-1.029,49.254,-1.029,0.02
MNGGF,2014Q2,34.749,4.548,34.749,1.602,1308332.0,1.602,1308332.0,48.659,3.712,48.659,3.712,54.965,-1.088,54.965,-1.088,0.13,4.548,0.13,34.749,4.548,34.749,1.602,1308332.0,1.602,1308332.0,48.659,3.712,48.659,3.712,54.965,-1.088,54.965,-1.088,0.13
MNGGF,2014Q3,34.849,-1.498,34.849,1.342,1525752.0,1.342,1525752.0,49.694,4.188,49.694,4.188,55.524,-0.948,55.524,-0.948,-0.04,-1.498,-0.04,34.849,-1.498,34.849,1.342,1525752.0,1.342,1525752.0,49.694,4.188,49.694,4.188,55.524,-0.948,55.524,-0.948,-0.04
MNGGF,2014Q4,34.849,0.406,34.849,2.843,3009150.0,2.843,3009150.0,50.93,7.082,50.93,7.082,54.107,-2.56,54.107,-2.56,0.0,0.406,0.0,34.849,0.406,34.849,2.843,3009150.0,2.843,3009150.0,50.93,7.082,50.93,7.082,54.107,-2.56,54.107,-2.56,0.0
MNGGF,2015Q1,34.849,-0.373,34.849,0.969,2066240.0,0.969,2066240.0,52.811,0.0,52.811,0.0,55.549,-0.422,55.549,-0.422,-0.01,-0.373,-0.01,34.849,-0.373,34.849,0.969,2066240.0,0.969,2066240.0,52.811,0.0,52.811,0.0,55.549,-0.422,55.549,-0.422,-0.01
MNGGF,2015Q2,35.513,-1.353,35.513,1.812,2486554.0,1.812,2486554.0,52.808,0.0,52.808,0.0,54.79,-1.348,54.79,-1.348,-0.04,-1.353,-0.04,35.513,-1.353,35.513,1.812,2486554.0,1.812,2486554.0,52.808,0.0,52.808,0.0,54.79,-1.348,54.79,-1.348,-0.04
MNGGF,2015Q3,35.513,-2.701,35.513,0.801,1835031.0,0.801,1835031.0,52.6,0.0,52.6,0.0,54.495,-0.494,54.495,-0.494,-0.08,-2.701,-0.08,35.513,-2.701,35.513,0.801,1835031.0,0.801,1835031.0,52.6,0.0,52.6,0.0,54.495,-0.494,54.495,-0.494,-0.08
MNGGF,2015Q4,35.513,-5.504,35.513,0.235,2109137.0,0.235,2109137.0,48.974,0.832,48.974,0.832,50.815,0.257,50.815,0.257,-0.15,-5.504,-0.15,35.513,-5.504,35.513,0.235,2109137.0,0.235,2109137.0,48.974,0.832,48.974,0.832,50.815,0.257,50.815,0.257,-0.15
MNGGF,2016Q1,35.513,-0.275,35.513,0.755,1314668.0,0.755,1314668.0,44.589,0.832,44.589,0.832,46.241,-0.283,46.241,-0.283,-0.01,-0.275,-0.01,35.513,-0.275,35.513,0.755,1314668.0,0.755,1314668.0,44.589,0.832,44.589,0.832,46.241,-0.283,46.241,-0.283,-0.01
MNGGF,2016Q2,35.398,-6.018,35.398,0.529,1420220.0,0.529,1420220.0,40.04,0.832,40.04,0.832,41.48,-0.24,41.48,-0.24,-0.17,-6.018,-0.17,35.398,-6.018,35.398,0.529,1420220.0,0.529,1420220.0,40.04,0.832,40.04,0.832,41.48,-0.24,41.48,-0.24,-0.17
MNGGF,2016Q3,35.372,0.434,35.372,0.456,1137336.0,0.456,1137336.0,35.499,0.016,35.499,0.016,36.767,-0.053,36.767,-0.053,0.01,0.434,0.01,35.372,0.434,35.372,0.456,1137336.0,0.456,1137336.0,35.499,0.016,35.499,0.016,36.767,-0.053,36.767,-0.053,0.01
MNGGF,2016Q4,34.807,0.196,34.807,0.178,1799647.0,0.178,1799647.0,32.532,0.041,32.532,0.041,34.511,0.143,34.511,0.143,0.0,0.196,0.0,34.807,0.196,34.807,0.178,1799647.0,0.178,1799647.0,32.532,0.041,32.532,0.041,34.511,0.143,34.511,0.143,0.0
MNGGF,2017Q1,34.524,-0.643,34.524,0.565,692331.0,0.565,692331.0,32.135,0.0,32.135,0.0,33.269,-0.171,33.269,-0.171,-0.02,-0.643,-0.02,34.524,-0.643,34.524,0.565,692331.0,0.565,692331.0,32.135,0.0,32.135,0.0,33.269,-0.171,33.269,-0.171,-0.02
MNGGF,2017Q2,34.507,-2.135,34.507,0.425,726034.0,0.425,726034.0,30.452,0.0,30.452,0.0,31.397,-0.122,31.397,-0.122,-0.06,-2.135,-0.06,34.507,-2.135,34.507,0.425,726034.0,0.425,726034.0,30.452,0.0,30.452,0.0,31.397,-0.122,31.397,-0.122,-0.06
MNGGF,2017Q3,34.294,0.402,34.294,0.38,1511747.0,0.38,1511747.0,28.283,0.001,28.283,0.001,29.377,-0.029,29.377,-0.029,0.01,0.402,0.01,34.294,0.402,34.294,0.38,1511747.0,0.38,1511747.0,28.283,0.001,28.283,0.001,29.377,-0.029,29.377,-0.029,0.01
MNGGF,2017Q4,33.697,-0.721,33.697,0.249,647519.0,0.249,647519.0,27.757,0.001,27.757,0.001,29.406,0.394,29.406,0.394,-0.02,-0.721,-0.02,33.697,-0.721,33.697,0.249,647519.0,0.249,647519.0,27.757,0.001,27.757,0.001,29.406,0.394,29.406,0.394,-0.02
MNGGF,2018Q1,33.477,-0.273,33.477,0.433,1139468.0,0.433,1139468.0,28.448,0.0,28.448,0.0,30.143,-0.095,30.143,-0.095,-0.01,-0.273,-0.01,33.477,-0.273,33.477,0.433,1139468.0,0.433,1139468.0,28.448,0.0,28.448,0.0,30.143,-0.095,30.143,-0.095,-0.01
MODVF,2012Q3,30.175,24.836,30.175,41.583,375816.0,41.583,375816.0,646.023,29.262,646.023,29.262,1315.908,23.262,1315.908,23.262,0.78,24.836,0.78,30.175,24.836,30.175,41.583,375816.0,41.583,375816.0,646.023,29.262,646.023,29.262,1315.908,23.262,1315.908,23.262,0.78
MODVF,2012Q4,30.182,55.468,30.182,94.719,547465.0,94.719,547465.0,694.757,52.92,694.757,52.92,1447.356,47.643,1447.356,47.643,1.59,55.468,1.59,30.182,55.468,30.182,94.719,547465.0,94.719,547465.0,694.757,52.92,694.757,52.92,1447.356,47.643,1447.356,47.643,1.59
MODVF,2013Q1,30.186,12.626,30.186,26.682,1299336.0,26.682,1299336.0,709.398,8.252,709.398,8.252,1441.911,15.358,1441.911,15.358,0.4,12.626,0.4,30.186,12.626,30.186,26.682,1299336.0,26.682,1299336.0,709.398,8.252,709.398,8.252,1441.911,15.358,1441.911,15.358,0.4
MODVF,2013Q2,30.658,10.211,30.658,33.229,1837287.0,33.229,1837287.0,705.569,29.511,705.569,29.511,1486.943,17.523,1486.943,17.523,0.33,10.211,0.33,30.658,10.211,30.658,33.229,1837287.0,33.229,1837287.0,705.569,29.511,705.569,29.511,1486.943,17.523,1486.943,17.523,0.33
MODVF,2013Q3,30.672,21.882,30.672,41.912,597992.0,41.912,597992.0,725.829,92.513,725.829,92.513,1604.92,17.357,1604.92,17.357,0.68,21.882,0.68,30.672,21.882,30.672,41.912,597992.0,41.912,597992.0,725.829,92.513,725.829,92.513,1604.92,17.357,1604.92,17.357,0.68
MODVF,2013Q4,30.729,53.909,30.729,94.692,812068.0,94.692,812068.0,769.231,124.199,769.231,124.199,1727.933,57.851,1727.933,57.851,1.64,53.909,1.64,30.729,53.909,30.729,94.692,812068.0,94.692,812068.0,769.231,124.199,769.231,124.199,1727.933,57.851,1727.933,57.851,1.64
MODVF,2014Q1,30.779,6.864,30.779,19.829,708958.0,19.829,708958.0,780.392,13.208,780.392,13.208,1706.868,12.57,1706.868,12.57,0.22,6.864,0.22,30.779,6.864,30.779,19.829,708958.0,19.829,708958.0,780.392,13.208,780.392,13.208,1706.868,12.57,1706.868,12.57,0.22
MODVF,2014Q2,30.85,17.585,30.85,40.45,464224.0,40.45,464224.0,786.252,39.46,786.252,39.46,1756.108,25.788,1756.108,25.788,0.55,17.585,0.55,30.85,17.585,30.85,40.45,464224.0,40.45,464224.0,786.252,39.46,786.252,39.46,1756.108,25.788,1756.108,25.788,0.55
MODVF,2014Q3,33.054,26.193,33.054,55.545,765132.0,55.545,765132.0,857.981,53.042,857.981,53.042,1811.021,38.238,1811.021,38.238,0.83,26.193,0.83,33.054,26.193,33.054,55.545,765132.0,55.545,765132.0,857.981,53.042,857.981,53.042,1811.021,38.238,1811.021,38.238,0.83
MODVF,2014Q4,33.116,50.077,33.116,70.203,757367.0,70.203,757367.0,901.335,92.95,901.335,92.95,1863.296,51.6,1863.296,51.6,1.46,50.077,1.46,33.116,50.077,33.116,70.203,757367.0,70.203,757367.0,901.335,92.95,901.335,92.95,1863.296,51.6,1863.296,51.6,1.46
MODVF,2015Q1,33.148,14.56,33.148,24.526,895365.0,24.526,895365.0,920.161,10.039,920.161,10.039,1889.723,13.492,1889.723,13.492,0.44,14.56,0.44,33.148,14.56,33.148,24.526,895365.0,24.526,895365.0,920.161,10.039,920.161,10.039,1889.723,13.492,1889.723,13.492,0.44
MODVF,2015Q2,33.185,3.917,33.185,30.322,681602.0,30.322,681602.0,918.389,24.42,918.389,24.42,1891.533,15.946,1891.533,15.946,0.12,3.917,0.12,33.185,3.917,33.185,30.322,681602.0,30.322,681602.0,918.389,24.42,918.389,24.42,1891.533,15.946,1891.533,15.946,0.12
MODVF,2015Q3,33.197,24.823,33.197,57.026,461145.0,57.026,461145.0,945.006,40.141,945.006,40.141,1908.902,30.952,1908.902,30.952,0.74,24.823,0.74,33.197,24.823,33.197,57.026,461145.0,57.026,461145.0,945.006,40.141,945.006,40.141,1908.902,30.952,1908.902,30.952,0.74
MODVF,2015Q4,33.234,32.658,33.234,52.774,410668.0,52.774,410668.0,977.97,51.013,977.97,51.013,1891.969,38.993,1891.969,38.993,0.98,32.658,0.98,33.234,32.658,33.234,52.774,410668.0,52.774,410668.0,977.97,51.013,977.97,51.013,1891.969,38.993,1891.969,38.993,0.98
MODVF,2016Q1,33.236,-7.714,33.236,19.234,393039.0,19.234,393039.0,959.051,38.655,959.051,38.655,1882.391,11.415,1882.391,11.415,-0.23,-7.714,-0.23,33.236,-7.714,33.236,19.234,393039.0,19.234,393039.0,959.051,38.655,959.051,38.655,1882.391,11.415,1882.391,11.415,-0.23
MODVF,2016Q2,33.247,1.778,33.247,26.045,331107.0,26.045,331107.0,957.359,43.372,957.359,43.372,1892.038,15.706,1892.038,15.706,0.05,1.778,0.05,33.247,1.778,33.247,26.045,331107.0,26.045,331107.0,957.359,43.372,957.359,43.372,1892.038,15.706,1892.038,15.706,0.05
MODVF,2016Q3,33.254,16.26,33.254,38.806,481201.0,38.806,481201.0,970.772,46.034,970.772,46.034,1886.895,24.399,1886.895,24.399,0.49,16.26,0.49,33.254,16.26,33.254,38.806,481201.0,38.806,481201.0,970.772,46.034,970.772,46.034,1886.895,24.399,1886.895,24.399,0.49
MODVF,2017Q3,33.371,11.517,33.371,40.221,206606.0,40.221,206606.0,980.648,23.994,980.648,23.994,1918.805,22.337,1918.805,22.337,0.34,11.517,0.34,33.371,11.517,33.371,40.221,206606.0,40.221,206606.0,980.648,23.994,980.648,23.994,1918.805,22.337,1918.805,22.337,0.34
MODVF,2018Q1,33.396,14.647,33.396,27.076,336658.0,27.076,336658.0,1022.867,5.317,1022.867,5.317,1955.845,17.463,1955.845,17.463,0.44,14.647,0.44,33.396,14.647,33.396,27.076,336658.0,27.076,336658.0,1022.867,5.317,1022.867,5.317,1955.845,17.463,1955.845,17.463,0.44
MODVF,2018Q2,33.404,1.631,33.404,27.629,433681.0,27.629,433681.0,1023.383,12.738,1023.383,12.738,1971.474,15.088,1971.474,15.088,0.05,1.631,0.05,33.404,1.631,33.404,27.629,433681.0,27.629,433681.0,1023.383,12.738,1023.383,12.738,1971.474,15.088,1971.474,15.088,0.05
MODVF,2018Q3,33.404,11.469,33.404,37.593,197313.0,37.593,197313.0,1028.13,42.493,1028.13,42.493,2016.09,22.483,2016.09,22.483,0.34,11.469,0.34,33.404,11.469,33.404,37.593,197313.0,37.593,197313.0,1028.13,42.493,1028.13,42.493,2016.09,22.483,2016.09,22.483,0.34
MODVF,2018Q4,33.346,36.526,33.346,71.937,355601.0,71.937,355601.0,1067.565,55.756,1067.565,55.756,2023.076,48.039,2023.076,48.039,1.09,36.526,1.09,33.346,36.526,33.346,71.937,355601.0,71.937,355601.0,1067.565,55.756,1067.565,55.756,2023.076,48.039,2023.076,48.039,1.09
MODVF,2019Q1,33.282,1.59,33.282,21.559,271443.0,21.559,271443.0,1061.169,5.61,1061.169,5.61,2016.422,13.401,2016.422,13.401,0.05,1.59,0.05,33.282,1.59,33.282,21.559,271443.0,21.559,271443.0,1061.169,5.61,1061.169,5.61,2016.422,13.401,2016.422,13.401,0.05
MODVF,2019Q2,33.282,3.137,33.282,24.066,259271.0,24.066,259271.0,1056.906,23.086,1056.906,23.086,2026.064,16.969,2026.064,16.969,0.09,3.137,0.09,33.282,3.137,33.282,24.066,259271.0,24.066,259271.0,1056.906,23.086,1056.906,23.086,2026.064,16.969,2026.064,16.969,0.09
MODVF,2019Q3,33.259,16.068,33.259,35.458,286875.0,35.458,286875.0,1070.814,30.044,1070.814,30.044,2044.964,18.39,2044.964,18.39,0.48,16.068,0.48,33.259,16.068,33.259,35.458,286875.0,35.458,286875.0,1070.814,30.044,1070.814,30.044,2044.964,18.39,2044.964,18.39,0.48
MODVF,2019Q4,33.225,16.946,33.225,51.284,240955.0,51.284,240955.0,1080.257,89.762,1080.257,89.762,2096.047,26.798,2096.047,26.798,0.51,16.946,0.51,33.225,16.946,33.225,51.284,240955.0,51.284,240955.0,1080.257,89.762,1080.257,89.762,2096.047,26.798,2096.047,26.798,0.51
MODVF,2020Q1,33.202,66.64,33.202,21.307,341944.0,21.307,341944.0,1158.129,8.9,1158.129,8.9,2107.783,12.437,2107.783,12.437,2.0,66.64,2.0,33.202,66.64,33.202,21.307,341944.0,21.307,341944.0,1158.129,8.9,1158.129,8.9,2107.783,12.437,2107.783,12.437,2.0
MODVF,2020Q2,33.156,-62.59,33.156,23.588,454482.0,23.588,454482.0,1086.281,14.382,1086.281,14.382,2034.787,15.148,2034.787,15.148,-1.88,-62.59,-1.88,33.156,-62.59,33.156,23.588,454482.0,23.588,454482.0,1086.281,14.382,1086.281,14.382,2034.787,15.148,2034.787,15.148,-1.88
MODVF,2020Q3,33.13,7.526,33.13,50.657,583571.0,50.657,583571.0,1087.572,21.846,1087.572,21.846,2029.003,22.015,2029.003,22.015,0.23,7.526,0.23,33.13,7.526,33.13,50.657,583571.0,50.657,583571.0,1087.572,21.846,1087.572,21.846,2029.003,22.015,2029.003,22.015,0.23
MODVF,2020Q4,33.091,-0.112,33.091,49.896,1262408.0,49.896,1262408.0,1077.429,24.65,1077.429,24.65,2001.285,30.937,2001.285,30.937,-0.01,-0.112,-0.01,33.091,-0.112,33.091,49.896,1262408.0,49.896,1262408.0,1077.429,24.65,1077.429,24.65,2001.285,30.937,2001.285,30.937,-0.01
MODVF,2021Q1,33.086,-14.033,33.086,25.386,652859.0,25.386,652859.0,1058.069,4.296,1058.069,4.296,1996.659,17.862,1996.659,17.862,-0.42,-14.033,-0.42,33.086,-14.033,33.086,25.386,652859.0,25.386,652859.0,1058.069,4.296,1058.069,4.296,1996.659,17.862,1996.659,17.862,-0.42
MODVF,2021Q2,33.067,9.014,33.067,40.098,589623.0,40.098,589623.0,1061.418,15.285,1061.418,15.285,2014.864,25.166,2014.864,25.166,0.27,9.014,0.27,33.067,9.014,33.067,40.098,589623.0,40.098,589623.0,1061.418,15.285,1061.418,15.285,2014.864,25.166,2014.864,25.166,0.27
MODVF,2021Q3,32.966,16.561,32.966,34.01,541570.0,34.01,541570.0,1077.716,22.483,1077.716,22.483,2054.109,21.848,2054.109,21.848,0.5,16.561,0.5,32.966,16.561,32.966,34.01,541570.0,34.01,541570.0,1077.716,22.483,1077.716,22.483,2054.109,21.848,2054.109,21.848,0.5
MODVF,2021Q4,32.961,44.769,32.961,96.609,434466.0,96.609,434466.0,1116.469,25.386,1116.469,25.386,2113.927,53.887,2113.927,53.887,1.35,44.769,1.35,32.961,44.769,32.961,96.609,434466.0,96.609,434466.0,1116.469,25.386,1116.469,25.386,2113.927,53.887,2113.927,53.887,1.35
MODVF,2022Q1,32.833,2.47,32.833,33.817,549526.0,33.817,549526.0,1110.053,1.675,1110.053,1.675,2114.888,19.478,2114.888,19.478,0.07,2.47,0.07,32.833,2.47,32.833,33.817,549526.0,33.817,549526.0,1110.053,1.675,1110.053,1.675,2114.888,19.478,2114.888,19.478,0.07
MODVF,2022Q2,32.624,25.908,32.624,30.205,689584.0,30.205,689584.0,1134.734,4.876,1134.734,4.876,2141.884,20.625,2141.884,20.625,0.79,25.908,0.79,32.624,25.908,32.624,30.205,689584.0,30.205,689584.0,1134.734,4.876,1134.734,4.876,2141.884,20.625,2141.884,20.625,0.79
MODVF,2022Q3,32.061,23.774,32.061,36.777,847862.0,36.777,847862.0,1159.857,11.871,1159.857,11.871,2178.869,24.533,2178.869,24.533,0.73,23.774,0.73,32.061,23.774,32.061,36.777,847862.0,36.777,847862.0,1159.857,11.871,1159.857,11.871,2178.869,24.533,2178.869,24.533,0.73
MODVF,2022Q4,31.249,37.202,31.249,44.357,1271873.0,44.357,1271873.0,1178.336,16.742,1178.336,16.742,2167.05,32.219,2167.05,32.219,1.15,37.202,1.15,31.249,37.202,31.249,44.357,1271873.0,44.357,1271873.0,1178.336,16.742,1178.336,16.742,2167.05,32.219,2167.05,32.219,1.15
MODVF,2023Q1,31.249,2.153,31.249,23.203,425869.0,23.203,425869.0,1175.891,3.792,1175.891,3.792,2112.238,13.428,2112.238,13.428,0.07,2.153,0.07,31.249,2.153,31.249,23.203,425869.0,23.203,425869.0,1175.891,3.792,1175.891,3.792,2112.238,13.428,2112.238,13.428,0.07
MODVF,2023Q2,30.923,21.633,30.923,36.66,264206.0,36.66,264206.0,1184.942,11.604,1184.942,11.604,2106.765,28.713,2106.765,28.713,0.69,21.633,0.69,30.923,21.633,30.923,36.66,264206.0,36.66,264206.0,1184.942,11.604,1184.942,11.604,2106.765,28.713,2106.765,28.713,0.69
MODVF,2023Q3,30.623,28.883,30.623,53.583,491463.0,53.583,491463.0,1209.566,18.111,1209.566,18.111,2141.254,35.185,2141.254,35.185,0.94,28.883,0.94,30.623,28.883,30.623,53.583,491463.0,53.583,491463.0,1209.566,18.111,1209.566,18.111,2141.254,35.185,2141.254,35.185,0.94
MODVF,2023Q4,30.662,10.311,30.662,81.129,344879.0,81.129,344879.0,1209.578,22.28,1209.578,22.28,2097.473,45.288,2097.473,45.288,0.34,10.311,0.34,30.662,10.311,30.662,81.129,344879.0,81.129,344879.0,1209.578,22.28,1209.578,22.28,2097.473,45.288,2097.473,45.288,0.34
MODVF,2024Q1,30.577,12.788,30.577,31.849,416598.0,31.849,416598.0,1223.272,2.562,1223.272,2.562,2087.034,18.299,2087.034,18.299,0.42,12.788,0.42,30.577,12.788,30.577,31.849,416598.0,31.849,416598.0,1223.272,2.562,1223.272,2.562,2087.034,18.299,2087.034,18.299,0.42
MODVF,2024Q2,30.479,23.34,30.479,40.907,629309.0,40.907,629309.0,1244.016,6.882,1244.016,6.882,2086.842,29.091,2086.842,29.091,0.76,23.34,0.76,30.479,23.34,30.479,40.907,629309.0,40.907,629309.0,1244.016,6.882,1244.016,6.882,2086.842,29.091,2086.842,29.091,0.76
MODVF,2024Q3,30.393,-34.984,30.393,38.308,366436.0,38.308,366436.0,1202.22,15.0,1202.22,15.0,2072.614,21.44,2072.614,21.44,-1.15,-34.984,-1.15,30.393,-34.984,30.393,38.308,366436.0,38.308,366436.0,1202.22,15.0,1202.22,15.0,2072.614,21.44,2072.614,21.44,-1.15
MRCBF,2010Q1,13.562,4.464,13.562,62.941,223058.0,62.941,223058.0,552.769,8.025,552.769,8.025,2012.633,22.414,2012.633,22.414,0.32,4.464,0.32,13.562,4.464,13.562,62.941,223058.0,62.941,223058.0,552.769,8.025,552.769,8.025,2012.633,22.414,2012.633,22.414,0.32
